Sample,E12,R,G,B,G1,G2,G3,G4,G5,G6,Material
aug_1.0_e994b4c9,104.08255990938133,7.411652453476544,4.697612230545037,3.4045287841566285,6.472510547547524,6.830069216776357,6.920823367818378,7.006783750001374,7.3003028968958965,6.907575413091362,1.0
3758,113.61111475653355,8.235821036524575,5.285850173123709,3.803916225170485,7.199301288216835,7.540289729560004,7.631834080665471,7.752230556829399,8.02471244945957,7.6761253569343975,8.0
2266,134.72356183337115,9.943693246124614,6.602429947466007,4.7678601682548,8.805464579933169,9.122057572967709,9.198116321996974,9.383393737560333,9.653515189824393,9.378289494628152,9.0
3183,129.68601181231867,9.54974654652331,6.273740373939537,4.519917681622362,8.409823162175389,8.733210027908747,8.815482394182602,8.98807952433255,9.261325173704577,8.970518310873189,2.0
4343,129.67747499132594,9.564720377889888,6.343390165310673,4.5824883246918535,8.463446387799081,8.771537996685652,8.850101780118173,9.02669337968835,9.2873859360102,9.021720761931464,9.0
2021_Sep_01_SR-3501_SN19387Q4__00920.sed,123.81127439631551,9.086635003872289,5.721797465509009,4.1606338400378675,7.792494042002619,8.142382763435403,8.271077002665258,8.455134824582544,8.788701492671482,8.441112263228902,6.0
aug_mixup_8.0_73602,104.41231505053733,7.6981713545359245,4.98527837025185,3.623097046466313,6.737058016076295,7.00490715373494,7.074073332386771,7.21085092705245,7.4094917891994925,7.181089858560995,8.0
aug_0.0_592c8610,135.1648183619945,9.974580332280535,6.621195562696132,4.780913205764692,8.826857089374766,9.14733787535011,9.226752777514314,9.414096953285394,9.687497936106116,9.409920476162227,0.0
2021_Aug_31_SR-3501_SN19387Q4__00352.sed,135.03239277743003,9.970142423610238,6.622798703254497,4.78143145299787,8.826021566248953,9.143276329961438,9.221028303656208,9.408753939944264,9.680647487613516,9.40696709882726,0.0
2021_Sep_01_SR-3501_SN19387Q4__00481.sed,133.84700787002248,9.875851145095318,6.5026443805813035,4.707989936988881,8.697588278946352,9.022317104361807,9.106860928115859,9.293941462669785,9.577970107082173,9.29788828068989,5.0
4896,120.93900919575518,8.809064774331853,5.814802871782072,4.2587503232732145,7.914238420012133,8.179546797833265,8.204829887444888,8.296250669239157,8.564151748946262,8.25487193651645,8.0
2021_Aug_31_SR-3501_SN19387Q4__00184.sed,115.2969527981666,8.163044750262479,5.315843032099654,3.9294683776163573,7.215111691875928,7.588955653874173,7.714156763727399,7.834082730444749,8.172630676960315,7.754214609818439,2.0
2021_Aug_31_SR-3501_SN19387Q4__00726.sed,129.74105778933063,9.53892557808162,6.309441425053333,4.557682936020603,8.442791477848374,8.756428003056982,8.833932659673174,9.005163235066764,9.273802997385651,8.990766740479353,3.0
2021_Sep_01_SR-3501_SN19387Q4__00018.sed,132.34213611497537,9.783792869817853,6.503240439151709,4.693577375137037,8.65838676685149,8.966344611618533,9.042465906852152,9.22782995148439,9.497279825190953,9.231493532408777,0.0
2021_Sep_01_SR-3501_SN19387Q4__00984.sed,91.1948402388166,6.288686458459464,3.9941674317542946,2.9728070457078912,5.595021434578271,5.927005161438313,5.994044879957079,6.0485010158160915,6.319165754360371,5.919844450471551,6.0
2021_Sep_01_SR-3501_SN19387Q4__00344.sed,134.99034420376321,9.95897292289531,6.606754116718067,4.770419897221396,8.8086901109955,9.130680632883537,9.211910046112749,9.4003087094236,9.674854530892166,9.394025712360206,4.0
3828,94.0537160102107,6.963857486308797,4.429319111561433,3.1614051843937787,6.01781650645088,6.27953105632854,6.33792444303546,6.462223873231674,6.647180707545671,6.439398995749068,2.0
2021_Sep_01_SR-3501_SN19387Q4__00411.sed,128.77129055360157,9.48340706761019,6.233505277944693,4.49665279359583,8.35964720768381,8.677988008980682,8.757676625674577,8.923532673065406,9.189633087260098,8.909599078098006,5.0
aug_0.0_ea79fb6e,135.1633689580756,9.974606482689005,6.621109446699333,4.780771932984021,8.8267954434344,9.147257965348592,9.226644334761868,9.413992274612323,9.687421922955343,9.40983345891619,0.0
3624,122.36238137165455,8.954870419580594,5.815644801915414,4.19426852107261,7.855750354930991,8.184145690151617,8.269448930932704,8.420735588859992,8.694076466302725,8.378785782889668,8.0
aug_mixup_3.0_67786,131.74587371172447,9.693219050311967,6.405534215029183,4.6297817281403475,8.564009001087497,8.885373862106679,8.969122899510593,9.148698601351557,9.42598490088384,9.1362724033398,3.0
430,27.072866728897843,2.3623117033336296,1.4593382833852242,0.9366680717918547,1.967124144870947,2.1418978926794874,2.09155419461317,1.9794545976948934,1.858846562075918,1.7901873868188631,4.0
2021_Aug_31_SR-3501_SN19387Q4__00792.sed,132.48085074089582,9.74837013427722,6.405104701252316,4.640407695528102,8.575521990427399,8.904452550242445,8.996986769226988,9.185429529824365,9.478120692518617,9.179358127808726,3.0
231,84.53919326123497,6.313616135258133,4.197682121179426,3.0014746254836195,5.602980853071603,5.816155632562014,5.825431155364757,5.906411581485711,6.040312689752873,5.8757957888755215,2.0
aug_mixup_7.0_212958,130.0294847935374,9.591108013313654,6.297332929342802,4.532606604622405,8.437482547456902,8.759119831511041,8.84194153128244,9.018241727315164,9.289276753542895,9.00461195266789,7.0
aug_mixup_8.0_292711,120.56394150926639,8.845909199134912,5.751849333059006,4.1514716263024365,7.774907603858819,8.077675240294223,8.153165714203485,8.307911387079319,8.560804105530732,8.274215505846637,8.0
1858,131.79844695083062,9.732605106214134,6.4506317882410755,4.652991999452878,8.604743501081984,8.916050189067455,8.996021656616149,9.176941724788062,9.440684043739482,9.172903391571342,9.0
2021_Aug_31_SR-3501_SN19387Q4__00125.sed,88.16985935422088,6.35180417255581,4.278692208532001,3.205948166185598,5.725494280517142,5.9387293781087385,5.980955291685361,6.100217981588532,6.294591270216388,6.120056347651333,2.0
2021_Aug_30_SR-3501_SN19387Q4__00347.sed,130.59459895300546,9.604004650471053,6.225737717350116,4.53968491593542,8.384797095462574,8.718958455019637,8.815294814070803,9.00436466715147,9.319524812210577,9.021159794652487,1.0
346,70.89739887343961,5.264557388419022,3.2432510926494786,2.2797945333244556,4.493400355895174,4.7487210014812495,4.720251633642097,4.795526234627303,4.943279642462462,4.760892217095436,7.0
4400,126.92242802595342,9.369187569699655,6.202152572611243,4.47603058183072,8.280099419624388,8.580734802755645,8.659309029933919,8.831219391862408,9.086949468315686,8.828274307191538,9.0
2021_Aug_31_SR-3501_SN19387Q4__00089.sed,118.8499358012478,8.46722604167159,5.366582915326953,4.012985674389461,7.331662955198924,7.708146128325479,7.861784996218596,8.04132654881358,8.433563979220896,8.005603841390057,2.0
4899,88.85741942443529,6.824455454884849,4.687994199280978,3.5188487723784307,6.516017880075561,6.4448833705019695,6.243084163774362,6.147724286907659,6.22086752852871,6.220292076098424,8.0
3981,104.84238866712224,7.687768807774209,5.032428683044775,3.6790580877262524,6.902582778250768,7.085108543735808,7.095770379129952,7.1869853342884635,7.387030953137284,7.16362774694561,8.0
aug_5.0_c7c9af75,128.99937297003208,9.48542012341273,6.235180608582767,4.500168385392686,8.357971359359865,8.687258352826923,8.776290306879106,8.930459273448534,9.205508619546908,8.914661074717769,5.0
aug_6.0_a8166c9a,133.09744117162091,9.840755340884392,6.451295466451505,4.653569389807383,8.638938660178288,8.962916552302461,9.049681117251902,9.236628888977025,9.519214959775667,9.235993743151418,6.0
2021_Sep_01_SR-3501_SN19387Q4__00615.sed,125.99036952765064,9.320804260013752,6.137616428584353,4.419441595864282,8.22847302047074,8.516921029616148,8.586910310640956,8.738590952590396,8.989958919779605,8.750033350208705,5.0
aug_6.0_61657710,98.3902538346171,6.808666571305048,4.317109843772143,3.209328455582604,5.995926366307956,6.377141632146415,6.48505531646803,6.544585130147226,6.863775545632087,6.415229380223595,6.0
2021_Aug_31_SR-3501_SN19387Q4__00245.sed,90.6267746944304,6.4373336264966525,4.317993397126486,3.2310575348956747,5.8678582828875685,6.058440006687711,6.0959472327973,6.1958344866804165,6.411999422389913,6.195306113828824,2.0
5374,132.0373477786685,9.743167498659849,6.432236536756006,4.63531694217703,8.598973903391098,8.91634624746205,8.995777000720203,9.176507162141048,9.445779037500628,9.167312365219672,7.0
aug_mixup_1.0_711147,132.3418801538195,9.776553166469858,6.397743916667004,4.619019912364004,8.575615516522817,8.901238951373289,8.98974936370266,9.175149964646916,9.46015634261716,9.172746236319217,1.0
aug_0.0_6b771021,135.1548062177191,9.97387627379555,6.621514352018729,4.780984410287825,8.827048018364621,9.147345502105868,9.22647363591844,9.413654356046196,9.686963235128644,9.409487487777742,0.0
2826,122.48018591631576,9.106003887234912,6.091354332359322,4.433597417298927,8.220078115267246,8.43493779122672,8.411072909220666,8.513169393558826,8.71311773721191,8.503472975829002,7.0
aug_mixup_8.0_6249,121.55017372362668,8.933054169241554,5.836298551348027,4.215220137217652,7.867397097902866,8.162826457448777,8.2376704755568,8.399099969428972,8.645576356991388,8.371252388961874,8.0
2021_Sep_01_SR-3501_SN19387Q4__00251.sed,135.07953870685162,9.96887652513292,6.610745570883182,4.774674388620537,8.81586466664268,9.136834055592187,9.217146642875907,9.405593157224548,9.6801395659934,9.40237543204785,4.0
1321,131.2449661284674,9.665311827730067,6.376791804021713,4.599866920126275,8.531427690088098,8.853513227143402,8.934140796962822,9.110559828682547,9.384352425927855,9.096979773577333,2.0
2021_Aug_31_SR-3501_SN19387Q4__00674.sed,134.20700624363823,9.898039078021245,6.535689652628132,4.729543313167424,8.732238035654094,9.055264153436694,9.138442072472108,9.32700872336063,9.609790780848144,9.328995459703371,3.0
aug_mixup_1.0_394961,75.27141573379836,5.405379722468061,3.2789373194345313,2.3342603198240495,4.650400205498688,4.913132923089095,4.914964202919914,4.990445459834266,5.183700754174994,4.920214692515564,1.0
2021_Aug_30_SR-3501_SN19387Q4__00035.sed,127.67178372808439,9.453305733039556,6.134672717216914,4.3976670279150545,8.257926913289513,8.572737365391353,8.656966299023097,8.831748912926635,9.095387582746007,8.820003086040783,1.0
aug_4.0_1c7eb5a9,134.93941127805962,9.95396570789409,6.603306578805842,4.768355987949319,8.80457240520394,9.126670089412128,9.208167591103994,9.39606314114097,9.67082033150044,9.389585840248408,4.0
2021_Aug_31_SR-3501_SN19387Q4__00012.sed,97.03046572526165,6.929393477390931,4.572832593886286,3.419492076693505,6.240307387741158,6.459875774017693,6.50848186867604,6.6245121177933,6.840777118030399,6.618501403591108,2.0
2021_Sep_01_SR-3501_SN19387Q4__00838.sed,101.71737790157046,7.562584892277233,4.579392928760085,3.223141491312257,6.370312216933331,6.6661800396281015,6.746774102495314,6.884112766083159,7.092211050437427,6.837631028339017,6.0
aug_5.0_655b664f,131.61653527560543,9.682204081750857,6.351009145671291,4.595624533782842,8.506105527032295,8.840890106744862,8.940977880777181,9.119545992507097,9.409138868763428,9.10434452599192,5.0
2021_Aug_30_SR-3501_SN19387Q4__00201.sed,134.25730811075897,9.91150510414315,6.5818691151001545,4.7518451906140475,8.772881627649582,9.089830165927841,9.167253531655826,9.353579058776452,9.62339837647512,9.350225077532174,1.0
5134,134.19502514843998,9.898608706377725,6.566085078648985,4.741883031764611,8.758846834461167,9.07748491757231,9.156380893746729,9.341979356694445,9.613882570519753,9.336469853366676,9.0
2021_Sep_01_SR-3501_SN19387Q4__00661.sed,130.09463908017858,9.560789450730772,6.274288624758364,4.533692703753535,8.408434529779747,8.744917516517226,8.84254458286783,9.005866291969472,9.290422174636952,8.985748571939954,5.0
2021_Aug_30_SR-3501_SN19387Q4__00199.sed,124.30053886944796,9.076150503569991,5.797185371347607,4.214424593236133,7.857255363732023,8.211579619875941,8.336639437104859,8.51233357425529,8.841719691774834,8.478662926744443,1.0
2021_Aug_31_SR-3501_SN19387Q4__00151.sed,105.7481100135637,7.4778666369377085,4.940958069742692,3.658346299973018,6.736065510373073,7.02650986579586,7.089450541420208,7.182726699590194,7.459084817293008,7.135248721205091,2.0
2021_Sep_01_SR-3501_SN19387Q4__00666.sed,130.627462852255,9.601249246689456,6.297539224053015,4.553215965134527,8.438322618644982,8.775130496146105,8.87545376178981,9.044796381293509,9.332384752796337,9.024859110303115,5.0
4170,120.68794593440012,8.860010497097273,5.8043310221465525,4.196827462739724,7.820044871999704,8.111328519741251,8.183475682756237,8.342276885374599,8.586756100201251,8.314339802909602,8.0
aug_0.0_31133651,135.19962364147622,9.979130353240425,6.621524110579555,4.7813895587726325,8.82827765274986,9.148529040724823,9.227939853871494,9.416128983189061,9.689783647186964,9.412935123811696,0.0
aug_mixup_3.0_963910,130.0919594298509,9.55642443369321,6.314456849245937,4.563063462177985,8.45062406989877,8.772445567512209,8.853667156820816,9.024183557404125,9.298142540603411,9.0064378857486,3.0
2021_Sep_01_SR-3501_SN19387Q4__01055.sed,121.07345112344262,8.718819344886633,5.482421874880109,4.076001833599316,7.4885679567230445,7.858920201559705,8.012929063186494,8.211807967954831,8.598664888278101,8.192462312379517,6.0
aug_mixup_5.0_509616,81.08476512260046,5.973075287837089,3.979107433399406,2.8851347872948163,5.3102556634074585,5.522655014371983,5.557478938570309,5.640425046756921,5.7965626513919,5.617345960597895,5.0
2021_Aug_31_SR-3501_SN19387Q4__00016.sed,98.7221464884704,6.997157878697477,4.604246156798916,3.4446550383046004,6.318627119741479,6.548245676316067,6.5968266503956325,6.702086711260911,6.934460613301615,6.682258984037551,2.0
272,80.53239662512706,6.009991061497827,3.8154154360010653,2.681663681232325,5.184932875918367,5.428328409055451,5.499243524508714,5.55237308351037,5.658965857659746,5.480085868024374,9.0
3139,134.75867178033954,9.948147298995506,6.602718794196707,4.765587420960059,8.803222812390356,9.121040436477717,9.19949962639964,9.386341738405736,9.657687107122227,9.382980170034923,9.0
905,102.96035604365886,7.611053973962353,4.874313916220331,3.487896643228383,6.604612209243039,6.888436051822928,6.947563434367707,7.087941972920893,7.290793016294337,7.062098208256783,2.0
aug_0.0_147c03dd,135.09015039741067,9.970987001534688,6.622584942559161,4.781455845113102,8.827735574414115,9.14594694128276,9.22360436221134,9.41051627575732,9.682865701650591,9.407712464358381,0.0
4225,132.17164905851092,9.762974832284641,6.447917942771734,4.645116537666069,8.615774400703701,8.930805504191227,9.009250223822642,9.192090623156474,9.458025912496272,9.185336089914388,7.0
4417,130.8107185489286,9.64621708289816,6.362985112573574,4.584755187718708,8.513725286666356,8.828764626065956,8.906629237703179,9.08471062814128,9.352753170098131,9.073480822223738,2.0
439,124.68656401857203,9.338055008036392,6.252079595039189,4.486808898144175,8.303913818666185,8.591920961132626,8.623383818251238,8.74699253557669,8.949456791252699,8.726017716454326,4.0
181,83.81049474326943,6.067422600886125,4.441786001201546,3.3259870918837504,5.752775585980811,5.9218654077753525,5.908779740882646,5.974762835242615,6.107205890136077,5.967345394649987,5.0
1432,131.37164927067266,9.696113669397267,6.429318532416066,4.650332840668473,8.61744741977396,8.907414843591882,8.96160193714784,9.127544225837582,9.387306297177187,9.118696423408693,7.0
2021_Aug_31_SR-3501_SN19387Q4__00677.sed,128.47611683165306,9.484875783421451,6.282294463907226,4.534182040580664,8.383495225688815,8.689017017927881,8.7654448230631,8.943368001188803,9.200779903033085,8.938298105238744,3.0
4750,132.91202176731989,9.809912394806597,6.494482247444316,4.685625596115775,8.667676299108331,8.98552197715771,9.065670999750038,9.249509727711185,9.518595871007186,9.24324231822078,9.0
711,109.3591557778363,8.284541967992482,5.509286621902098,4.030447157082426,7.442501246162858,7.613044125552365,7.553169777643964,7.607565856958551,7.782734173384979,7.677540190412749,7.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,102.80197139862024,7.201295588219409,4.688379814634181,3.513364212643406,6.456286091686697,6.762518949956733,6.833459874519107,6.921051211393912,7.203044944531555,6.8668191747018295,2.0
3649,130.70382989786188,9.637310292243242,6.35718220128706,4.582566870424163,8.50728730052324,8.821598300138993,8.898723694470881,9.076427305823888,9.344134824816106,9.065606531240709,2.0
aug_1.0_7150680b,104.11164559696431,7.412361237222701,4.698556158941639,3.4072592203276173,6.478973230118715,6.828539229324386,6.917524190534236,7.009391499694496,7.303989425739463,6.908112956958485,1.0
818,122.28374595302851,9.204711355681626,6.155850649683559,4.4374357681230965,8.225074042209231,8.45404020843553,8.443694683069909,8.55333088316021,8.75741060924004,8.584999094145731,7.0
1527,134.8950042364765,9.954504549672178,6.609690445197202,4.772829247455076,8.81450804876957,9.132598446708352,9.209336713974071,9.394811289655115,9.666101826995263,9.389647545065685,9.0
aug_mixup_7.0_400186,128.82535869237785,9.51353916274014,6.278724126085283,4.522982976753186,8.391083326278114,8.701321105791836,8.779820849535191,8.955338116019668,9.218140652600443,8.94888168752227,7.0
654,85.29019600605947,6.598864693771272,4.389288070982251,3.3375318211640668,6.0807213440289205,6.108047048954051,5.9711646144830555,5.88868337742765,5.969733645467779,6.0058217653717305,8.0
aug_mixup_6.0_886883,113.75921410831074,8.33152346438677,5.207964069880108,3.73308358973814,7.1503047310055035,7.486181219126989,7.59086992021472,7.731778618806153,8.006021366447943,7.678497408245565,6.0
4954,130.7823337552503,9.624985337343595,6.386705745223518,4.627512172507492,8.570476555937638,8.863827097660895,8.915660264791871,9.070533077488118,9.34151863703958,9.054248612264114,2.0
302,97.73586542832885,7.386661216996311,4.76587097458089,3.3737242284885904,6.421739037304692,6.656056065580398,6.678269051824685,6.782736590906271,6.956665074865995,6.788295953675163,7.0
2021_Aug_31_SR-3501_SN19387Q4__00585.sed,129.75114636793907,9.567036147326867,6.336260373402061,4.574122477520577,8.465522631937413,8.77007140831841,8.846199680379197,9.023929332432818,9.285645958647992,9.017216109720728,3.0
4191,100.03050518862958,7.399429405467207,4.754325812819773,3.421966994437991,6.433520661393896,6.699907591874886,6.772236097795478,6.9025308108754775,7.089942910948095,6.86468626745943,8.0
aug_6.0_907640a2,117.16743216921391,8.749887129091078,5.548660756584963,3.9255947281908634,7.518983128694995,7.8242290035513635,7.910100786147517,8.075275200004935,8.308435523292047,8.060660870911324,6.0
2911,130.8635291494938,9.619531415213306,6.373345606910565,4.621797488834934,8.552436824243951,8.850965482219552,8.911011077843199,9.0720886975049,9.347363928782213,9.058066410164853,2.0
3608,120.47248919802708,8.873488553874898,5.808158390154184,4.1848698925853,7.814548481871445,8.103813891800588,8.176998564361098,8.339068709484415,8.579910842512795,8.315358844443447,8.0
2021_Aug_31_SR-3501_SN19387Q4__00216.sed,124.85960250057488,9.015804281945123,5.808737435382697,4.287102540705184,7.8572869445043825,8.21582019204986,8.34915839170197,8.541338469852338,8.90075526352082,8.521197464706624,2.0
2021_Sep_01_SR-3501_SN19387Q4__00423.sed,129.39178608286562,9.521233918296183,6.257093101654776,4.516157395358199,8.38907311534503,8.714704195476898,8.798120617483212,8.964315972303309,9.236041579129441,8.947561582106434,5.0
2021_Aug_31_SR-3501_SN19387Q4__00405.sed,135.1288517960694,9.972313981641786,6.621934056405526,4.781095868626291,8.827276569968665,9.147053035904733,9.225499708669561,9.412272432130262,9.685067944751502,9.408491948293262,0.0
5206,105.78338631251935,7.816346097848849,5.139351356622267,3.7019194865989666,6.881176525076237,7.140206385084988,7.2026665453819145,7.342625291920212,7.5591016041216275,7.34042056388634,2.0
aug_mixup_9.0_739822,123.27606637250939,9.261531566846,6.213513045030714,4.49940753129434,8.286645294300643,8.515489126913696,8.518563060494774,8.627041913235065,8.84165499246085,8.672093908466927,9.0
2021_Aug_30_SR-3501_SN19387Q4__00258.sed,83.62194666109943,5.941427759597262,3.6350895812792983,2.607629057181184,5.155373454081034,5.429736031248993,5.4647829995617645,5.53416093176533,5.765112441890274,5.445640805107555,1.0
2021_Sep_01_SR-3501_SN19387Q4__00899.sed,117.9656059832785,8.618496971239168,5.396007381064572,3.893522206104653,7.38290348603819,7.740125488657656,7.868900349956679,8.023054220435457,8.334735224279477,7.971055025790904,6.0
aug_mixup_0.0_73931,135.21024029222252,9.9797928450214,6.62204532629429,4.781854409441273,8.829110164311377,9.149284849687287,9.228737801384042,9.416749067172873,9.69037097661811,9.413551432604326,0.0
aug_mixup_5.0_572064,125.50720671688006,9.326425625158882,6.128229250849911,4.417275183040421,8.213432042431453,8.491489754640899,8.556774745421048,8.716362783830728,8.966754172619698,8.739982190578937,5.0
4651,128.74956851964282,9.461577839835467,6.218887064099132,4.487950905754038,8.339488764494662,8.663715170582671,8.746992372112599,8.917059689342343,9.191963609875168,8.8959620677851,2.0
229,72.97542238444987,5.238068757914913,3.887738763085678,2.947138747555683,5.02433918882753,5.173118645161102,5.155587317533537,5.2090639279041895,5.321896481569264,5.197488767378113,5.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,112.8774947207018,7.959944072044641,4.969905297789754,3.7099444107626556,6.833585707407955,7.235056946361976,7.421302778520675,7.583014272219967,7.984599435899504,7.485160567652581,6.0
2021_Aug_31_SR-3501_SN19387Q4__00599.sed,130.59311357186223,9.611967074260782,6.363023180501481,4.595204333664071,8.508201491900001,8.820267155011125,8.897069101051295,9.071988827739641,9.33989221424767,9.06086734816587,3.0
3207,130.82655581295325,9.657764155208532,6.349858426003248,4.569790706041516,8.50401551612776,8.82202517719137,8.902248133659018,9.080601815803693,9.347935300297896,9.069161368478238,7.0
2181,128.62676269453615,9.48070082234557,6.284900638182967,4.5524988478058885,8.439428419086491,8.716580481962446,8.765939795476159,8.926449750589956,9.18259916272659,8.916376750506679,2.0
2021_Aug_31_SR-3501_SN19387Q4__00065.sed,110.41171604463625,7.726769147103643,4.945732250233236,3.7092259571706006,6.788010370404637,7.17160766700277,7.307805381296018,7.421776971612001,7.780926219600488,7.340533283147423,2.0
aug_mixup_5.0_940003,97.66338323218834,7.2365217595526525,4.8054069578251815,3.464263611316964,6.418030975348767,6.651879301499832,6.691811958144424,6.80316869531614,6.983818931169525,6.7904492702335535,5.0
2021_Sep_01_SR-3501_SN19387Q4__01009.sed,102.76387472907886,7.124086644051604,4.499636569072699,3.3493903800925855,6.22590031109196,6.627185374256261,6.770278817304204,6.853949151082366,7.201147350354701,6.712638439547479,6.0
aug_mixup_4.0_601564,134.96271835400867,9.95989842334556,6.6055695333060775,4.769904129214151,8.809124809302904,9.129823701070647,9.209789035464429,9.397218255004667,9.671382299231603,9.393292851353793,4.0
259,33.37117758141555,2.4276851097757213,1.5398044197217393,1.0767907792023517,2.1102596506963778,2.2642469330963357,2.2521024348732746,2.2884512271025126,2.3168916573021647,2.193290468383683,2.0
2021_Sep_01_SR-3501_SN19387Q4__00117.sed,135.00504839049867,9.963753859623425,6.606648211509248,4.770809305550026,8.810858705035642,9.131647370856673,9.21210169763377,9.400027597631205,9.674528731239626,9.39619970041063,4.0
2021_Aug_31_SR-3501_SN19387Q4__00237.sed,85.90656192171595,6.188559502225575,4.1758765342101825,3.1303295824079633,5.583082086942271,5.7885652091166335,5.830675890255923,5.9460905870185865,6.1381504280970045,5.967753381347692,2.0
300,97.15796871143363,7.222864840373667,4.499834011028909,3.1681049779305495,6.158065914174316,6.440128477617031,6.535790442697975,6.656951755807172,6.825349187675517,6.591866731279368,9.0
aug_0.0_28ffc401,135.0440892979679,9.970320180757854,6.6229400056722145,4.781587325663278,8.826752641113819,9.143732892974725,9.221472841341381,9.409118607176696,9.681137628510818,9.407182224220575,0.0
aug_0.0_ca79574c,132.95175226264075,9.824624552890857,6.524759712733132,4.709595462029695,8.69262052191659,9.003790015945265,9.080635798855527,9.266412857744065,9.535174870342939,9.267354834072245,0.0
aug_0.0_345b1818,135.3615804848236,9.99227232099737,6.633963299750049,4.790059930488878,8.843085622674238,9.162841186358756,9.241416082626865,9.429532546365765,9.702076434756327,9.426609388341188,0.0
2021_Aug_31_SR-3501_SN19387Q4__00635.sed,131.95337109390277,9.699189401457755,6.40689521594525,4.631783644450393,8.565837162558575,8.894107046951799,8.981403322393263,9.159070257465128,9.440585242000369,9.142448011422129,3.0
1125,134.3233331976864,9.911251344338574,6.578570878742101,4.749962217038117,8.77360067419424,9.090196881707765,9.167855677301315,9.353513679870286,9.62440314846899,9.349528665979545,9.0
1958,128.73344708501457,9.51197169428768,6.246149060940846,4.490468950744836,8.369880910714402,8.679909269765878,8.758384126955486,8.935044335967268,9.194294944492139,8.924151600419826,7.0
2021_Aug_31_SR-3501_SN19387Q4__00643.sed,132.4975071282244,9.74266773585482,6.428930268180445,4.650168278207303,8.595163515737173,8.924259168520729,9.014533216699059,9.197084732186894,9.48256257687866,9.18244046434581,3.0
2021_Sep_01_SR-3501_SN19387Q4__00178.sed,134.6349923349734,9.933724156289488,6.601261200708827,4.764438574531571,8.79841764810369,9.116507562952401,9.193890622368489,9.379044572708665,9.650034243515513,9.373663070331409,4.0
4352,134.42478560042252,9.9172631468187,6.583129532609985,4.754584509660731,8.779164757760503,9.096695974630906,9.174808693298372,9.360649623968857,9.631893591590078,9.356393847878655,9.0
aug_3.0_8c89532d,128.115098842541,9.457050280238551,6.261246473380588,4.518827925003859,8.356823363084576,8.661766255767215,8.739616931591101,8.917990747929252,9.173893810361495,8.910286824725688,3.0
3896,129.55863921062542,9.565154527328746,6.3607818752367145,4.608731513744034,8.544259481178333,8.81108908609428,8.845318971686103,8.995709722959804,9.249329580684915,8.986892266658057,2.0
aug_0.0_e097348c,135.0715512262256,9.970440760701704,6.622561229609314,4.78142537577805,8.827457761464707,9.144951982166207,9.222561928630032,9.409734028029336,9.681859884191446,9.407303008717262,0.0
275,80.50969446180376,6.009404572199129,3.8145138088645503,2.680274612315028,5.183421655429256,5.426771991442343,5.497889663873313,5.551257214289409,5.657720134293325,5.478884703521777,9.0
3079,102.44128654937427,7.519700337847318,4.784764315797696,3.4151279292166357,6.548313392812456,6.813501742588318,6.885504988729091,7.009266008501056,7.206845317317722,6.947361952149658,8.0
aug_mixup_6.0_291627,126.53749374834942,9.314627157590047,6.074936178901501,4.372069500354838,8.173375215891529,8.496251431586165,8.578140424402683,8.743659295840315,9.015843806777049,8.721690591550729,6.0
1486,128.9938130061469,9.538750908032675,6.3519470929174755,4.602279121406188,8.528483181652447,8.788828281229712,8.817594348915422,8.966181608477093,9.21144999516611,8.95746794255982,2.0
2021_Aug_31_SR-3501_SN19387Q4__00286.sed,112.40787823934518,7.941364903682668,5.192602401618746,3.835767436265689,7.056347652522495,7.418704742702535,7.527124207394406,7.629847851082042,7.952630554078566,7.550857787006878,2.0
1948,95.3506402151281,7.054559735410294,4.514637145991303,3.229655417413737,6.118672043573657,6.378854101506137,6.435664218156441,6.562614627315696,6.751625640390675,6.542552434012004,2.0
aug_1.0_d9ae18be,107.42426959500429,7.821792680489806,4.91630122870043,3.519893819955725,6.768833840960847,7.080908973349347,7.162964973831677,7.28757034275483,7.5409200052593235,7.222588745389487,1.0
2021_Sep_01_SR-3501_SN19387Q4__00639.sed,128.228446801828,9.44070935581231,6.211078641522544,4.479490914714499,8.32772334423948,8.648111783338775,8.728130068468387,8.878525076379308,9.146886940312427,8.870435859648431,5.0
aug_mixup_5.0_374962,75.77155606516035,5.570269726168351,3.7211815535170634,2.699471955491509,4.969146160914118,5.167492928319402,5.195279475435236,5.273094535974922,5.409793866686456,5.243794082365541,5.0
2021_Aug_31_SR-3501_SN19387Q4__00402.sed,135.12334354058794,9.971885083634902,6.621679790201898,4.780941959402238,8.826902753055057,9.146701449871006,9.225147882405954,9.411880612270291,9.684744298935243,9.408138421645951,0.0
2021_Sep_01_SR-3501_SN19387Q4__00496.sed,124.1972322830307,9.212941500125758,6.045233269957034,4.3597528328069695,8.127574902369949,8.392694310612516,8.453097383680165,8.606378536587524,8.858372512080766,8.629190273216988,5.0
aug_mixup_8.0_164227,118.5386717798292,8.725247172207705,5.7040390831723675,4.121557950240519,7.681126266709953,7.967751299567679,8.040423483850386,8.201355819855191,8.436692746367783,8.176153534396638,8.0
2311,132.9850848648859,9.819669639018247,6.478726464040344,4.666279321957607,8.65915678033198,8.980264430209225,9.060945021419027,9.243552090189654,9.515835041004213,9.235540369198619,7.0
