Sample,red,green,blue,Material
1436,35.34098870732314,38.11409425793995,37.01591120931133,7
1437,35.32874064247694,38.12281362216247,37.00807253005431,7
1438,35.34790148813985,38.13183786495028,37.02569650889909,7
1439,35.54564934192656,38.280800050648736,37.221340594145914,7
1440,35.51716287346091,38.235128777152056,37.188474411134436,7
1441,35.545357679244596,38.278976134696215,37.22029742211812,7
1442,35.52854845858307,38.256398571197224,37.20293303465567,7
1443,35.53593020061878,38.265819623761864,37.21066364151822,7
1444,33.1577618720571,36.38740168185229,34.88958796316817,7
1445,33.221058436478444,36.47079291414632,34.960183588250594,7
1446,33.24193480522961,36.48029252256853,34.98233184676921,7
1447,33.233678699896494,36.44745751997668,34.97438778483233,7
1448,33.22623521377587,36.46304466694585,34.96938521271754,7
1951,27.221431164881434,29.52982261493033,28.71902010173365,7
1952,27.219995491314915,29.528873646506604,28.718048983846305,7
1953,27.22069740482469,29.529442861324963,28.718132762127848,7
1954,27.212479040002936,29.519435343200414,28.708904021275682,7
1955,27.21113279965148,29.520024803146203,28.708218319039464,7
1956,34.38132480516756,37.00663165538752,36.02895361940528,7
1957,34.38103415761721,37.006460144871966,36.02909693129789,7
1958,34.3841130604366,37.00948269990159,36.031455182659364,7
1959,34.385069179880524,37.01096674563426,36.03239834265638,7
1960,34.38464498291433,37.010356354505845,36.03203052022533,7
1961,34.526104428337376,37.18106411837747,36.177205587912994,7
1962,34.52197299771614,37.17638401517252,36.17334025169937,7
1963,34.52164308342362,37.176373484653126,36.17352340514998,7
1964,34.52540020169588,37.18070201595007,36.176262881465505,7
1965,34.52292010688583,37.17836221668568,36.17419453356322,7
